EVRG.OQ,TER.OQ,RTX.N,CI.N,KR.N,TRMB.OQ,PAYX.OQ,UNH.N,SYK.N,AVY.N,TROW.OQ,ADM.N,OXY.N,FITB.OQ,SCHW.N
0.0452111837849798,0.0838905774914677,0.0704426490461989,0.0192389910114259,0.13333333331422,-0.0219378427712011,0.106670765428849,-0.0510654636078707,-0.0094093047627837,0.0213120830410201,0.0470559251182683,0.0602503912448618,0.050168247160879,0.0652608616635153,0.0446666004100919
0.061169607277139,0.0431856421621728,-0.0370093457963278,-0.0571185917241616,-0.0697553357676861,-0.13457943926171,-0.0575000000132058,0.0180052599500393,-0.0064643799608342,-0.0772602739875032,-0.0253293883255157,-0.0547945205470265,0.0337554523202854,-0.0485423121257637,0.0966850828813288
0.0829268292739791,0.224731182805526,0.0958850931644144,0.277715565526936,-0.0212646894087433,0.194384449242042,0.150667076052752,0.0111287758364503,0.0770150046590012,0.0407759302913917,-0.0026660203590131,0.0945842868433841,0.0008515469850281,0.0448891292750757,0.138539042808318
-0.0060060060024391,0.104916593525848,0.0160345966222848,-0.0595968448747983,0.078330474550053,0.0969258589247903,-0.01156217883065,0.0593553459112818,-0.0013561829856795,0.047546595671196,0.0216281895488626,1.468113612746e-05,0.0402722631904116,0.0029330572791024,-0.143638210825624
0.0295774887831988,0.0111243543781381,0.105834305703384,0.0781077524589595,-0.0185577942615189,0.227827233768619,-0.0330127371779347,0.0794063080092777,0.0512509877602979,0.0238710486481497,0.132391497867319,0.0650804758659904,0.159307986370698,0.0217241388885472,0.0206896551735288
-0.0330864197624971,0.0569744597313069,0.0081249340289424,0.0786086956327869,0.0010804970291267,-0.0024167561711185,0.0107656501679961,0.0464077002444221,0.0438771909117623,0.109603712961029,0.0995570554761112,0.0289093298434758,0.0428503788081394,-0.0221658206325281,0.0633445946046531
-0.016853932562076,-0.083643122676687,-0.0324353476062537,-0.1062560464519459,0.0372369131140166,-0.107940780625437,-0.141675560307243,0.018396846275974,-0.0001126887454809,0.0194658944605619,0.0088240935876573,0.103214007721505,0.0079455164784094,-0.0306281363626333,-0.0266878475034747
0.0991492697049288,-0.0332657200763232,-0.0630767560429109,0.0712159486222079,-0.134235171696088,0.0378691249862586,0.106621075541951,0.0398447922955019,-0.0022540290637401,-0.012615544529386,0.0272466712591424,-0.0191860464853618,0.0433078176099448,-0.0058938465695866,-0.0514705882442209
-0.0262404580127739,-0.144775493073303,-0.0004634994284162,0.0930193155179488,0.0516826923034637,0.0924552987044458,0.0505946656552165,-0.0459342023587679,0.117474302494899,0.0324706638939098,-0.0473713542755291,0.0409010076870173,0.0249728555949262,-0.0308831497141195,-0.113695090455056
-0.0338069573674707,0.0937193326819346,-0.014939012960772,0.0509998449888804,-0.0462857142852383,0.0786427145765083,0.0061695279039524,0.0613207547193302,0.0279995956595533,-0.0750428148888627,-0.0608424336872593,-0.0488002970409424,-0.0635593220315683,0.0117405888953819,-0.0457893051623045
0.0194925775057302,0.0183938986153544,0.0811960761225572,0.0152651108849602,0.0904733373236807,0.0284974093445178,-0.096774193543105,-0.0459770114865003,0.0816125860353795,0.0841802168218353,0.0505571409601262,0.0090198436371671,0.1019287031044829,-0.0034942386229488,-0.0193877550882614
0.0130587644217357,-0.246696035235641,0.0220813292673838,-0.0988228455245577,-0.131868131876535,-0.0007196833387366,-0.0899373687309195,0.0104417670570929,-0.133090909094647,-0.0537416028632128,-0.0829365079289623,-0.0804529201530094,0.017764924596846,-0.0821866864832765,-0.08636836626167
0.0411502231042209,-0.247368421067411,0.0081690408492696,0.0733752620556347,0.0462025316653676,-0.0082823190844721,-0.0338651904750529,0.0513513513399963,-0.0499161073951502,0.0322208092399472,0.0716140199115685,0.0398574206131141,0.0483052567699478,0.0091166936579165,0.0788041398508477
-0.0293673534363396,0.0411810411826419,-0.0056437014219079,0.0465091379493117,-0.0611010284619672,0.147421931734783,0.0161779575107162,0.1150763647538549,0.0613686534074356,0.0584070796496552,0.0323609726345646,0.0632435816971555,0.0885592891044875,-0.0053930706755231,-0.02751322750662
0.0371287128702549,0.235820895508191,-0.0059970014870605,-0.0886112307906767,-0.0264175257613509,-0.0920886076235433,0.0919797175501943,-0.0181719555146617,-0.103785357756789,-0.0750988142216749,0.0948174322653176,0.14075382805995,-0.0017879492238994,-0.0006095083239259,-0.0043525571210641
0.0572792362785894,0.0301932367124427,0.0550613125529924,0.1033722029419599,0.0708140304408211,0.100383408833606,0.0111605781493001,0.144337016564361,0.0208865165954935,-0.0295665741037073,0.0607853684678894,0.0984453216318694,0.0784524449312367,0.023785322224456,0.180622375584657
0.0432463171528381,0.0005861664673843,0.0591309694484512,0.165316826326563,0.0840543881315385,0.0465631929188066,0.0277442701858939,0.0625226312454534,0.0989027821851026,0.0223320832033191,0.0552165587444322,0.0523584905829209,-0.0258572877844749,-0.0541801661773194,0.109461966595241
0.0188019239237192,-0.178090216760326,-0.0258345428146959,-0.0161824200240166,-0.0250855188119872,0.0762711864593246,-0.101481525183311,0.0098829944270957,0.0184455958599108,0.002001000502174,-0.0377813504847148,0.0847153742655076,0.0003427004835023,-0.0171319796898293,-0.060200668882693
-0.0137339055770107,0.0990734141136453,-0.003701886416483,0.131464174474534,0.052046783621992,0.0129358830120381,0.0472285995724571,0.02542182227449,0.0105820105874942,0.0164752870788694,0.0257309941336852,-0.000663019909784,0.2036656389202309,-0.0365827415670825,-0.0640501350447542
-0.0489758710777388,-0.0531776912962221,0.0178213856662863,-0.0162402680049428,-0.108949416343814,-0.0613548028908606,0.0278734732175761,0.0466201904603127,-0.1016915022079509,0.0202635914615132,-0.029021266062688,0.0199170124468702,0.0170905213345835,-0.0320537152621265,0.0009523809291991
