CL.N,STE.N,AVB.N,FI.N,CAT.N,PLD.N,NTAP.OQ,PARA.OQ,WAB.N,LIN.OQ,ED.N,BKNG.OQ,PGR.N,AJG.N,LRCX.OQ
-0.0072252852270379,-0.0551504102030136,0.0871803387423899,0.0195065978334543,0.0064472632951055,0.0129659643591006,0.0639130434852981,0.087306317073119,0.0845371856470123,-0.0126345343957723,0.0335394861921037,-0.100586377997315,0.10383480827451,-0.151826139466945,0.1896709323364699
0.0307037203165018,0.1037144235455759,0.0859935848316038,0.0835678109117408,0.136702259764328,0.0653333333313433,0.232529628119227,-0.0471682699132861,0.015273297656906,0.0639810426478504,0.0219879023016616,0.1970912738320319,-0.0273650454256124,0.0907473309435216,-0.0007683442040917
0.112415742565929,0.0367132867116741,0.0689629936302769,0.0436250324562788,0.065101037664191,0.0110137672186006,0.101458885941631,0.048703170008507,0.0364608653342209,-0.0134952929896649,-0.0022805017109234,-0.0117302052721797,-0.0672813373686785,0.0685558517984233,0.111495578626214
0.0319777269464316,-2.2963409999999998e-11,-0.11128818059381,-0.0482707141150478,-0.0821987315548469,-0.0782371874085482,-0.0415412401954073,0.0261060730970084,-0.12570356471776,-0.0226500566306207,0.0027428571411194,-0.0423908435727855,-0.0140264026361388,-0.0876923076987453,-0.0743687305569634
0.0072325846897349,0.043423271484883,0.0385534967180019,-0.0081045751645942,0.066778900113091,0.0427074939623808,-0.0574748743779859,-0.0634761613633477,-0.0117857443262697,0.0389339513179636,-0.012926210141382,-0.0053120849964508,0.0412432755512656,0.0070826306951654,0.1748878923986239
-0.0141723355711282,0.020202020188294,-0.0272982658584187,0.049024775978661,-0.037980010507461,-0.0262751158898961,-0.0783072309445725,-0.0020057306466226,0.11298207497295,0.0717752905438753,-0.0133333333131739,0.1214953271326339,0.0538605046723071,-0.0261413972113974,-0.0820610687130175
-0.0402333584252065,-0.0621782178088108,0.0763940798534355,0.0628140703826649,-0.0326701909109123,0.0314814814754993,-0.0372378886280767,-0.0060292850922675,-0.0239141044373394,-0.0215211032271398,0.0260787102739126,0.0063492063467505,-0.0053400174490942,-0.0333333333518162,-0.111226611235331
0.0036151837710967,0.0236535488913734,0.0398611111009788,0.0165484633671833,0.0688245315104048,0.0338548345603995,0.0799849793170782,-0.0095320624087699,0.0355219364562459,0.0008541533210213,0.0646863333282246,-0.0555993691123936,0.0525912128727684,-0.0079022988500857,0.196101364530092
-0.0012007204243534,0.064876033080586,0.0889240449539022,-0.0011627907138391,0.0127510360177296,0.0774001488412477,-0.0170375521640692,-0.0642775253228419,0.0376811594324002,-0.0019561269963825,0.0292243463285239,-0.0258872651300903,0.0288391672821868,-0.0074283346786642,-0.0567144719511802
0.0666270467964569,0.054326736531838,0.0836633663480624,0.0330616996600039,0.136571953972656,0.0589454294484736,-0.097629996464507,0.04590880699555,0.13733705775052,0.0598712446231297,0.0281810418579813,0.0647235319471975,0.0089059811504357,0.028013269424946,-0.0169315825941034
