INCY.OQ,COP.N,MAR.OQ,WAB.N,ANSS.OQ,BAC.N,ROL.N,BKNG.OQ,KMX.N,SYY.N,APH.N,PPL.N,EG.N,AMD.OQ,BFb.N
-0.0765370138087369,0.0535229269735329,-0.0768219658267421,0.064689257691575,0.0382288228987988,-0.0016055045916177,-0.0564753186006356,-0.134863123992714,0.0903490759791781,-0.0743205768153142,-0.0478221823186585,0.0379993504167675,-0.0482818781845644,0.0343625497979256,-0.0311377245440161
-0.3614130434754459,0.0602062480824278,-0.0016491788164509,0.0492307692278617,0.019602649009455,-0.0216128282667511,-0.007121057984995,-0.100977198685194,-0.0185185185218089,-0.0602156980243425,-0.0481267335880883,0.0193463812710515,0.0573496057596281,0.213288396714687,0.0558855740849058
0.0617021276583744,-0.0600371249092406,-0.0536507936539598,-0.0029325513244118,-0.0319563523085172,0.0389548693628909,-0.0256147540875645,-0.0181159420146431,-0.1407099456385999,0.0220654752618172,-0.0091720376530729,-0.0306217136056465,0.0158324821546116,-0.0785714285662523,0.0638226402601341
0.11422845691743,-0.0744876108824705,0.0836967460610456,-0.050026298264555,0.127750939355678,0.0605852766408248,0.0726614143839648,0.266209804965798,0.0204689244606082,0.0128486368108042,0.0450337753036121,-0.0619017230445145,0.05809941229223,0.127476313495916,0.0871487211939247
-0.0395683453113052,-0.0385060320843706,0.0381344654094995,0.0414246999507735,0.015944788201445,0.0056657223754157,-0.0314496314474111,-0.0707743547045223,0.0094821298309131,-0.0392945544196092,0.0603303806623527,0.0087229606990033,-0.045376712329438,0.16883116882859,0.0107921195789527
-0.0468164793990431,0.112066002068438,-0.004927579513161,0.173605947951593,0.027406886826858,-0.0416034669472128,0.0903094875781827,-0.0120967741997005,0.0798410404543517,-0.0065168994279893,0.148441030313349,0.0248299319830745,-0.0368709516618884,0.367973856188344,0.0230813617934
0.155206286815272,-0.0521426488692327,0.0264105642199544,0.0465885707072838,0.081167350648699,0.0366267239365594,-0.0959653804191128,0.113378684797003,0.0511876881669622,-0.019230769222789,-0.0118040527270429,0.055426485199114,0.0247284014595419,-0.0762064022987521,-0.0078962210935542
0.0238095237998183,0.0359251968630552,0.0044453147847984,-0.013018468052907,0.141923239150955,0.0041295987953229,0.0449148167301729,0.0118126272948556,0.0401018459519822,0.0651379195875093,0.0394432219859728,-0.0671630295431076,-0.0561122677920686,-0.1424877165707959,0.0979426170553033
-0.307308970111878,0.0593824228166184,0.0651603498703006,0.1205521472240969,0.0424746075662849,0.0961791831457086,0.0004940711387249,-0.016103059584886,0.0804773561660466,-0.0624043620826743,0.107704101177924,-0.0122448979608932,-0.0253828852885523,-0.0244270204966739,-0.0320904248128115
-2.45148e-12,-0.048506715915748,-0.0101272752070619,-0.0424619659265886,-0.106465899036613,-0.0204326923030055,-0.0241264274774108,0.272504091668013,-0.0991220617182179,0.0230846436770392,-0.0389273356339596,0.0251377410806906,-0.0168111173622314,-0.045131375568162,0.0241610738173362
0.103117506004999,0.0353926370590161,0.0558781453790829,0.0694881326717371,-0.0519429024492867,-0.0061983471176629,-0.0030456852811934,-0.0398713826569439,0.114743791237762,-0.000654022228198,0.0079778813671347,0.0948158828877376,-0.0311135981901339,-0.2094528973769,-0.0600287726551879
-0.0739130434794936,0.0530037357517692,-0.0771248688238796,-0.28983957220369,-0.0403596821389821,0.071309771305162,0.0758655804386414,-0.0997990623084333,-0.018612521158037,-0.0918411867510869,0.0021443888488172,0.0532507739766688,0.0928728196970335,-0.205978705964794,0.0279916025153344
0.199530516413907,-0.0759032633841831,0.0722984799400797,0.0625276505554121,0.0185225539303451,0.0096547390509176,0.008186209699823,0.24218750001583,0.0830459770224257,0.137318840597252,0.0247860199617369,0.0279247501636519,-0.0053597228444385,0.28880866425337,0.0480599047032744
-0.172211350302512,-0.0614851016906082,0.026022304836741,-0.0382842963543241,-0.0547710740340436,0.0408004662733914,-0.0061205272932882,0.10182689427248,0.106659591405215,0.0656259955477503,0.0781644382579409,-0.0515908399936189,0.0377739944476682,-0.0056022409163387,-0.0006805686750242
0.125295508248289,0.0178802427535103,0.0810041407686499,0.157021747139284,0.0411951109025895,0.0056001493246573,0.0251065845570004,0.0951345474120482,0.0620954207803284,0.05113032222549,0.0963991603197156,0.0492401216119065,0.0169178714376648,-0.144064386327122,-0.0581865623050428
0.100840336176808,0.117197875179182,0.0809193200744593,0.0468443819807232,0.0206521738937087,0.0099914180575762,0.0153467374995676,-0.0198560436753883,0.0415349887050238,0.0248713550488339,0.0033873342922106,0.0530127462100651,-0.0053846738256979,0.0141043723536292,-0.0337650603092978
0.114503816777737,0.0690936107196864,0.0583413561862189,-0.0751902587429043,-0.0736954206521504,-0.0085422469818023,0.0091282519325515,0.104330210138676,0.162332032960558,0.0253835425317663,-0.0883909258062634,-0.0065915329073161,-0.0030484706802226,-0.0565600370844443,-0.0462203023660128
0.272260273970853,-0.0769979152117694,0.0088013411515957,0.0539828834801774,0.147160266722475,-0.0151713804007295,-0.0131162369885327,-0.0227012153387737,0.0708558642631463,-0.0551702147630143,0.0908505154696051,-0.0066964285704993,-0.0459688105233912,-0.235872235870298,-0.0098128019309987
-0.137281292066606,-0.0088026780851232,-0.0047777315854818,0.005938617295893,0.0226498296381894,-0.0218714340001723,0.0576049876127687,0.2297043641671999,-0.0823611353161271,-0.0460202604815647,-0.0469580626198897,0.0679775280868209,0.038568376089418,-0.0315112540157494,-0.0013721603916759
0.0280811232310909,0.0447875267668603,0.023225704688536,0.0711180124278297,-0.0049000391913081,0.0029486927329276,0.0004347826036974,0.0162182789612519,-0.0686907021077379,0.0263956310760976,0.000923266131291,0.0845577580066297,-0.0058014606326372,-0.13280212484712,0.0056285191833584
0.169954476489049,0.0146305778857465,-0.0765931372416632,0.0771238040067637,0.00846956862861,-0.002352018817555,0.0026075619212926,0.0446864438709529,0.0154849225629896,-0.0267813483192261,0.0875019358890059,0.0662591687086098,0.0464801913201599,0.0581929556152045,0.0002806817059017
-0.0804150453839672,0.122759864262987,0.0185799601948329,0.0543846574454634,0.0968749999803202,0.0072475020733662,0.0041053047584853,0.111430625463596,-0.036918138046782,0.0116065974233364,0.0190828823708266,0.0538867232684235,0.0654809220792445,0.0325615050759249,0.0677303300508323
-0.153737658669113,0.013818933235116,-0.0594976319637381,-0.0671603677382477,-0.0562678062609143,-0.035890356910338,-0.0138588133403489,0.111578266510041,0.0624999999889706,-0.003925120745275,-0.0032124332537816,0.0250810747161618,0.0176815668040917,0.0021023125576922,0.0753764209364185
-0.113333333322837,0.0350999153640188,-0.0390841813178796,0.117985217639814,-0.0173584905729193,-0.0300674984761393,0.0452349582654172,-0.0718649985438525,-0.0615686274572601,-0.0281078822408483,-0.0389901823205587,0.007480230797769,-0.0956369661303629,-0.0531468531317065,-0.0908593322449455
0.0977443609040729,0.0129886194864437,0.0690734055439113,-0.0822643899688382,0.272273425477038,0.0687473639870446,0.118985799562727,0.300626959259845,-0.0530714584415843,0.0470514429223003,0.0539988324813182,0.0237590157044291,0.0369465648813516,-0.0398818316039122,0.0815646583942933
0.224315068473169,0.0718036390328947,-0.0197318370065117,-0.0002668801618633,0.031391488079701,0.0046191811465132,0.0048945783255018,0.0695348276789167,-0.1028243601310719,0.0662073097736513,0.101528721113471,-0.0346453049023011,0.0870514330475214,0.01538461540215,0.0468138624781822
0.211188811186965,-0.0273259801273497,-0.0542903151568743,0.0018686599084398,0.135791630074484,-0.0395862343092181,0.137879355594741,0.0490140845014053,0.0265617314373939,-0.0312923460456818,0.113430583478827,0.116630669531711,-0.0335631349584479,-0.0090909090923746,-0.0124148978785686
-0.0092378752982986,-0.0579096045019367,-0.0878131841564155,-0.0954001838278175,0.0012883277443491,-0.0445318972616843,-0.0289864991077666,0.222341568203106,0.0958313368360527,-0.0519101778853568,-0.0207815676430279,-0.0143133462125978,-0.0104531773228486,-0.25382262996704,-0.0451473371387933
0.171328671346348,0.103198400813827,-0.0866635312360783,0.0147318798103417,0.0669068450982224,-0.0929151334217586,-0.0217396195567435,0.0093145869821091,-0.136423261898623,-0.0399876960870168,0.0700104924476168,0.0280333634325247,-0.0431716382224027,-0.2315573770546929,0.0540281218153045
0.192039800999108,-0.0903737259445667,0.0520772381388748,-0.0014518002182353,-0.157983598650796,0.0748909355313798,-0.0734374999847286,-0.055197631921197,0.129113924066188,-0.0624748115760258,-0.1386672417544349,-0.0608562104038596,0.0128486055597534,0.0186666666819199,-0.150182161674188
-0.172787979963943,0.0358201949550607,-0.0517241379109734,0.0066847505416083,0.0704669149151269,-0.103945884992953,-0.0044569090683597,0.0506819019441118,-0.176681614355501,-0.0340791738179671,-0.0743615423087822,-0.0723630417096605,-0.042631001433969,-0.0562827225176251,0.0125436646722734
