STT.N,BBY.N,PG.N,FMC.N,AMAT.OQ,A.N,CNP.N,WFC.N,TAP.N,OXY.N,LEN.N,IEX.N,AES.N,GIS.N,PH.N
0.0341510341553457,-0.486924034868639,0.0481189851254642,-0.10690789474016,-0.238823529401162,0.1268556005595029,-0.0408182070420889,0.029592413532628,0.180529931311614,0.0880503145093139,-0.0132436272590866,0.0019379845058658,-0.0818584070896307,-0.0149700598777299,-0.0606873614919708
-0.0356895680386468,0.1480582524274,0.0475792988242327,0.0561694290910535,-0.0556414219475311,0.0491017963918618,0.103503184723545,0.173913043494458,0.0708333333215698,0.134276799805009,0.143984220915365,0.0251450676895284,0.0674698795425324,0.0835866261396772,0.140549273050303
-0.0908139441193893,0.684566596210159,-0.0795443438313392,-0.0185178727176073,0.317512274952424,-0.0036529680317047,-0.129581529585932,-0.070707070711953,-0.134007782126354,-0.0635051546468385,0.0151724138032934,-0.0800916423299072,0.0407223476318548,-0.0537430306346699,-0.0073654390938449
-0.11051093597093,-0.177510040171431,-0.0186525612381572,0.0909607731695528,-0.16024844720788,-0.340054995416949,0.1246567197483519,-0.0363036303494321,-0.0347577299756424,0.0563628357573858,-0.0349920587262906,0.0524060646111088,-0.0635085892657086,0.0704057279223809,-0.0134491991310848
-0.0682588768979543,-0.122070312508975,-0.112056737572643,-0.0406461698795877,0.0295857987978128,-0.146388888896785,0.0771244941635461,-0.0034246575343195,-0.0225541448763382,0.041834201964209,0.122816901400032,-0.0923896022560903,-0.074300537324914,-0.0410256410010669,-0.076923076878317
0.111134903630278,0.530867630727321,-0.0348887001736188,-0.0264801738331067,0.255172413806854,0.269443540530022,0.0950276243242616,-0.050535678166395,-0.205378973089998,0.216969696947754,0.0980933266445975,0.0888697596041147,-0.0458366693327794,-0.0775102584454748,0.1737160120737459
0.059356330700004,-0.0345140781162663,0.0697751873401766,0.0645836239342328,-0.0855311355333603,-0.140220456301874,-0.0625240648667906,0.0073957452043955,0.0020848715397863,-0.0049800796922059,-0.154426415131016,0.0302547770715078,-0.0476190476425078,0.074854097958834,0.0402335633485171
-0.0978131402584319,0.195108184374157,-0.0068493150653934,-0.101677148847361,-0.0166232725535875,-0.0310077519540122,-0.300998263890672,-0.0138062871875352,-0.0331406551249456,-0.10534130836207,0.127027027036619,0.0510046367984448,-0.0517621145410397,0.0335221907638492,-0.121506934378181
0.086482117588492,0.0541561713150531,0.119278906282296,-0.0296091015292667,-0.0659877800399555,-0.119692307715348,-0.022042843832713,-0.0079689855887175,0.0021921084251861,0.0394885295475722,0.100479616299327,-0.0439264683105653,-0.110336817662205,0.0109117238576746,0.0532516493957763
-0.0968941789126144,-0.119175627235333,0.0440720923614888,-0.0607244851949865,-0.0604012211077688,-0.0737504369185945,-0.0341143863751049,0.0046050325681044,-0.0752422316131696,-0.0043415340037997,-0.0289317882248055,0.105962310778461,-0.135248041800679,0.0081855388797669,-0.0117339356075739
